scenario,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33
188,18.002690875177244,18.002690875177244,62.550453909573356,0.0,7.20645810042539,104.71774278258717,250.20181563829343,250.20181563829343,30.02690875177246,104.71774278258717,18.002690875177244,45.64090130269413,45.64090130269413,18.002690875177244,45.64090130269413,45.64090130269413,62.550453909573356,62.550453909573356,133.08610800567186,133.08610800567186,7.20645810042539,7.20645810042539,7.20645810042539,7.20645810042539,104.71774278258717,30.02690875177246,30.02690875177246,30.02690875177246,30.02690875177246,50.0,147.51009078191467,245.1412709468054,197.0
189,18.17396686032255,18.852207740774176,60.87071843548322,0.0,7.043624335161208,102.46241795270879,244.52632125032,244.52632125032,31.7396686032255,102.46241795270879,17.91310498322577,52.00070730709638,52.00070730709638,17.91310498322577,52.00070730709638,52.00070730709638,68.69657474838658,68.69657474838658,130.2193594632247,130.2193594632247,7.043624335161208,7.043624335161208,7.043624335161208,7.043624335161208,102.46241795270879,34.34828737419329,34.34828737419329,34.34828737419329,34.34828737419329,34.34828737419329,102.46241795270879,297.8276245806443,188.13069617870954
190,16.0,16.0,25.0,0.0,4.5,54.3,100.0,100.0,20.0,54.3,16.0,76.0,76.0,16.0,76.0,76.0,100.0,100.0,197.0,197.0,12.0,12.0,12.0,12.0,155.0,50.0,50.0,50.0,50.0,50.0,155.0,350.0,197.0
191,19.5,19.5,80.0,0.0,10.0,80.0,150.0,150.0,40.0,80.0,19.5,55.0,55.0,19.5,55.0,55.0,80.0,80.0,180.0,180.0,10.0,10.0,10.0,10.0,120.0,40.0,40.0,40.0,40.0,50.0,155.0,300.0,180.0
192,18.02981640973,18.02981640973,63.05905768243747,0.0,7.271559383351995,105.40062811495271,252.23623072974988,252.23623072974988,30.298164097299985,105.40062811495271,18.02981640973,46.05320942789598,46.05320942789598,18.02981640973,46.05320942789598,46.05320942789598,63.05905768243747,63.05905768243747,133.95412511135993,133.95412511135993,7.271559383351995,7.271559383351995,7.271559383351995,7.271559383351995,105.40062811495271,30.298164097299985,30.298164097299985,30.298164097299985,30.298164097299985,50.0,147.6118115364875,246.5653615108249,197.0
193,17.684705917501038,17.684705917501038,62.955294680016586,0.0,6.443294202002488,104.06353018502281,242.5600023900705,242.5600023900705,36.10823550500622,104.06353018502281,17.684705917501038,47.290353377012856,47.290353377012856,17.684705917501038,47.290353377012856,47.290353377012856,62.955294680016586,62.955294680016586,134.9501185890278,134.9501185890278,6.443294202002488,6.443294202002488,6.443294202002488,6.443294202002488,104.06353018502281,36.10823550500622,36.10823550500622,36.10823550500622,36.10823550500622,50.0,145.73882367000414,252.75764853504353,185.88658840400498
194,18.336010240331515,18.336010240331515,68.8001920062159,0.0,8.006424576795634,113.10905780034588,275.2007680248636,275.2007680248636,33.36010240331514,113.10905780034588,18.336010240331515,50.707355653039016,50.707355653039016,18.336010240331515,50.707355653039016,50.707355653039016,68.8001920062159,68.8001920062159,143.75232769060847,143.75232769060847,8.006424576795634,8.006424576795634,8.006424576795634,8.006424576795634,113.10905780034588,33.36010240331514,33.36010240331514,33.36010240331514,33.36010240331514,33.36010240331514,113.10905780034588,262.6405376174045,143.75232769060847
195,17.687710147433926,17.687710147433926,63.003362358942816,0.0,6.912962324354638,104.12962324354638,261.26260884603556,261.26260884603556,31.501681179471408,104.12962324354638,17.687710147433926,47.32760582818068,47.32760582818068,17.687710147433926,47.32760582818068,47.32760582818068,63.003362358942816,63.003362358942816,144.27979136149352,144.27979136149352,6.912962324354638,6.912962324354638,6.912962324354638,6.912962324354638,104.12962324354638,31.501681179471408,31.501681179471408,31.501681179471408,31.501681179471408,45.37542029486785,150.37542029486787,262.1329856024892,197.0
196,18.240967540984094,18.240967540984094,67.01814139345178,0.0,7.778322098361828,110.7163578442746,268.07256557380714,268.07256557380714,32.40967540984096,110.7163578442746,18.240967540984094,49.26270662295825,49.26270662295825,18.240967540984094,49.26270662295825,49.26270662295825,67.01814139345178,67.01814139345178,140.71096131149105,140.71096131149105,7.778322098361828,7.778322098361828,7.778322098361828,7.778322098361828,110.7163578442746,32.40967540984096,32.40967540984096,32.40967540984096,32.40967540984096,32.40967540984096,110.7163578442746,257.650795901665,197.0
197,18.2346655886007,18.2346655886007,66.89997978626307,0.0,8.469331177201394,110.55770619302255,267.5999191450523,267.5999191450523,32.34665588600697,110.55770619302255,18.2346655886007,49.166916946730595,49.166916946730595,18.2346655886007,49.166916946730595,49.166916946730595,66.89997978626307,66.89997978626307,140.5092988352223,140.5092988352223,8.469331177201394,8.469331177201394,8.469331177201394,8.469331177201394,110.55770619302255,32.34665588600697,32.34665588600697,32.34665588600697,32.34665588600697,32.34665588600697,110.55770619302255,257.31994340153665,197.0
198,18.233214578420522,18.233214578420522,66.87277334538476,0.0,8.466429156841041,110.5211770117366,267.49109338153903,267.49109338153903,32.33214578420521,110.5211770117366,18.233214578420522,49.14486159199191,49.14486159199191,18.233214578420522,49.14486159199191,49.14486159199191,66.87277334538476,66.87277334538476,140.46286650945666,140.46286650945666,7.75971498820925,7.75971498820925,7.75971498820925,7.75971498820925,110.5211770117366,32.33214578420521,32.33214578420521,32.33214578420521,32.33214578420521,50.0,148.37455466907696,257.24376536707734,197.0
199,18.333576820351386,18.333576820351386,68.75456538158848,0.0,8.000584368843326,113.04779645234612,275.0182615263539,275.0182615263539,33.33576820351386,113.04779645234612,18.333576820351386,50.67036766934106,50.67036766934106,18.333576820351386,50.67036766934106,50.67036766934106,68.75456538158848,68.75456538158848,143.67445825124435,143.67445825124435,8.000584368843326,8.000584368843326,8.000584368843326,8.000584368843326,113.04779645234612,33.33576820351386,33.33576820351386,33.33576820351386,33.33576820351386,33.33576820351386,113.04779645234612,262.51278306844773,197.0
200,18.42361572579462,18.42361572579462,70.44279485864912,0.0,8.216677741907088,115.31452589687956,281.7711794345965,281.7711794345965,34.2361572579462,115.31452589687956,18.42361572579462,52.038959032078225,52.038959032078225,18.42361572579462,52.038959032078225,52.038959032078225,70.44279485864912,70.44279485864912,146.55570322542783,146.55570322542783,8.216677741907088,8.216677741907088,8.216677741907088,8.216677741907088,115.31452589687956,34.2361572579462,34.2361572579462,34.2361572579462,34.2361572579462,34.2361572579462,115.31452589687956,267.2398256042176,146.55570322542783
201,18.333576820351386,18.333576820351386,68.75456538158848,0.0,8.000584368843326,113.04779645234612,275.0182615263539,275.0182615263539,33.33576820351386,113.04779645234612,18.333576820351386,50.67036766934106,50.67036766934106,18.333576820351386,50.67036766934106,50.67036766934106,68.75456538158848,68.75456538158848,143.67445825124435,143.67445825124435,8.000584368843326,8.000584368843326,8.000584368843326,8.000584368843326,113.04779645234612,33.33576820351386,33.33576820351386,33.33576820351386,33.33576820351386,33.33576820351386,113.04779645234612,262.51278306844773,197.0
202,19.0,19.0,99.0,0.0,11.0,154.0,399.0,399.0,48.0,154.0,19.0,75.0,75.0,19.0,75.0,75.0,99.0,99.0,196.0,196.0,11.0,11.0,11.0,11.0,154.0,49.0,49.0,49.0,49.0,49.0,154.0,349.0,196.0
203,18.274476754794335,18.274476754794335,67.64643915239382,0.0,7.858744211506409,111.55995230194743,270.5857566095753,270.5857566095753,32.744767547943376,111.55995230194743,18.274476754794335,49.77204667287393,49.77204667287393,18.274476754794335,49.77204667287393,49.77204667287393,67.64643915239382,67.64643915239382,141.7832561534188,141.7832561534188,7.858744211506409,7.858744211506409,7.858744211506409,7.858744211506409,111.55995230194743,32.744767547943376,32.744767547943376,32.744767547943376,32.744767547943376,32.744767547943376,111.55995230194743,350.0,197.0
204,18.520667914304475,18.520667914304475,72.26252339320888,0.0,8.449602994330737,117.75781474261514,289.0500935728355,289.0500935728355,35.20667914304474,117.75781474261514,18.520667914304475,53.514152297428,53.514152297428,18.520667914304475,53.514152297428,53.514152297428,72.26252339320888,72.26252339320888,149.66137325774315,149.66137325774315,8.449602994330737,8.449602994330737,8.449602994330737,8.449602994330737,117.75781474261514,35.20667914304474,35.20667914304474,35.20667914304474,35.20667914304474,35.20667914304474,117.75781474261514,272.3350655009849,149.66137325774315
205,20.0,20.0,100.0,0.0,12.0,150.0,370.0,370.0,50.0,150.0,20.0,74.0,74.0,20.0,74.0,74.0,98.0,98.0,194.0,194.0,12.0,12.0,12.0,12.0,154.0,50.0,50.0,50.0,50.0,50.0,154.0,340.0,194.0
206,18.221069961006734,18.221069961006734,66.64506176887625,0.0,11.110534980503367,110.21543626834452,266.580247075505,266.580247075505,32.21069961006734,110.21543626834452,18.221069961006734,48.96026340730235,48.96026340730235,18.221069961006734,48.96026340730235,48.96026340730235,66.64506176887625,66.64506176887625,140.07423875221548,140.07423875221548,12.0,12.0,12.0,12.0,110.21543626834452,32.21069961006734,32.21069961006734,32.21069961006734,32.21069961006734,50.0,148.32901235377525,256.6061729528535,197.0
207,18.31780837650744,18.31780837650744,68.45890705951452,0.0,7.962740103617858,112.65082587857482,273.83562823805806,273.83562823805806,33.178083765074405,112.65082587857482,18.31780837650744,50.4306873229131,50.4306873229131,18.31780837650744,50.4306873229131,50.4306873229131,68.45890705951452,68.45890705951452,143.1698680482381,143.1698680482381,7.962740103617858,7.962740103617858,7.962740103617858,7.962740103617858,112.65082587857482,33.178083765074405,33.178083765074405,33.178083765074405,33.178083765074405,50.0,148.6917814119029,261.68493976664064,166.3000028712608
208,19.162616030553057,19.162616030553057,74.87848091659167,0.0,8.650464122212224,96.3831221387139,274.39240458295836,274.39240458295836,33.252320611061116,96.3831221387139,19.162616030553057,58.41493664161417,58.41493664161417,19.162616030553057,58.41493664161417,58.41493664161417,91.62616030553056,91.62616030553056,157.64295343599363,157.64295343599363,8.650464122212224,8.650464122212224,8.650464122212224,8.650464122212224,96.3831221387139,33.252320611061116,33.252320611061116,33.252320611061116,33.252320611061116,33.252320611061116,96.3831221387139,266.26160305530556,157.64295343599363
209,18.357367278139773,18.357367278139773,69.20063646512077,0.0,8.057681467535458,113.6467212271688,276.80254586048306,276.80254586048306,33.57367278139774,113.6467212271688,18.357367278139773,51.03198262772456,51.03198262772456,18.357367278139773,51.03198262772456,51.03198262772456,69.20063646512077,69.20063646512077,144.43575290047278,144.43575290047278,8.057681467535458,8.057681467535458,8.057681467535458,8.057681467535458,113.6467212271688,33.57367278139774,33.57367278139774,33.57367278139774,33.57367278139774,33.57367278139774,113.6467212271688,263.76178210233815,197.0
210,20.0,20.0,25.0,0.0,12.0,154.0,400.0,400.0,50.0,155.0,20.0,76.0,76.0,20.0,76.0,76.0,100.0,100.0,197.0,197.0,12.0,12.0,12.0,12.0,155.0,50.0,50.0,50.0,50.0,50.0,155.0,345.0,197.0
211,18.22770754760717,18.22770754760717,66.76951651763449,0.0,7.746498114257214,110.38253751101055,267.07806607053794,267.07806607053794,32.27707547607172,110.38253751101055,18.22770754760717,49.061154723629016,49.061154723629016,18.22770754760717,49.061154723629016,49.061154723629016,66.76951651763449,66.76951651763449,140.28664152342952,140.28664152342952,12.0,12.0,12.0,12.0,110.38253751101055,32.27707547607172,32.27707547607172,32.27707547607172,32.27707547607172,50.0,148.3539033035269,256.95464624937654,140.28664152342952
212,17.84728952167662,17.84728952167662,64.12149202794365,0.0,6.817548848480749,107.16198937059153,248.51296634020653,248.51296634020653,30.067495571079803,107.16198937059153,17.84728952167662,48.89179397666854,48.89179397666854,17.84728952167662,48.89179397666854,48.89179397666854,64.12149202794365,64.12149202794365,155.54039078784598,155.54039078784598,6.817548848480749,6.817548848480749,6.817548848480749,6.817548848480749,107.16198937059153,30.067495571079803,30.067495571079803,30.067495571079803,30.067495571079803,30.067495571079803,107.16198937059153,334.05399645686384,183.44589698833425
213,18.35047377446984,18.35047377446984,69.07138327130951,0.0,8.041137058727617,113.47317727227824,276.28553308523806,276.28553308523806,33.50473774469841,113.47317727227824,18.35047377446984,50.92720137194158,50.92720137194158,18.35047377446984,50.92720137194158,50.92720137194158,69.07138327130951,69.07138327130951,144.2151607830349,144.2151607830349,8.041137058727617,8.041137058727617,8.041137058727617,8.041137058727617,113.47317727227824,33.50473774469841,33.50473774469841,33.50473774469841,33.50473774469841,33.50473774469841,113.47317727227824,263.39987315966664,144.2151607830349
214,17.93797211403348,17.93797211403348,61.336977138127786,0.0,7.051133073680356,103.0884479707929,245.34790855251114,245.34790855251114,29.37972114033482,103.0884479707929,17.93797211403348,44.65717613330892,44.65717613330892,17.93797211403348,44.65717613330892,44.65717613330892,61.336977138127786,61.336977138127786,131.0151076490714,131.0151076490714,7.051133073680356,7.051133073680356,7.051133073680356,7.051133073680356,103.0884479707929,29.37972114033482,29.37972114033482,29.37972114033482,29.37972114033482,29.37972114033482,103.0884479707929,350.0,197.0
215,18.151002809537307,18.151002809537307,65.33130267882453,0.0,7.562406742889538,108.45149573010171,261.3252107152981,261.3252107152981,31.510028095373077,108.45149573010171,18.151002809537307,47.895242704967075,47.895242704967075,18.151002809537307,47.895242704967075,47.895242704967075,65.33130267882453,65.33130267882453,137.83208990519384,137.83208990519384,7.562406742889538,7.562406742889538,7.562406742889538,7.562406742889538,108.45149573010171,31.510028095373077,31.510028095373077,31.510028095373077,31.510028095373077,31.510028095373077,108.45149573010171,252.92764750070864,185.90601685722385
216,18.08618664052845,18.08618664052845,64.11599950990843,0.0,7.40684793726828,106.81974867530373,256.46399803963374,256.46399803963374,30.8618664052845,106.81974867530373,18.08618664052845,46.91003693603244,46.91003693603244,18.08618664052845,46.91003693603244,46.91003693603244,64.11599950990843,64.11599950990843,135.75797249691038,135.75797249691038,7.40684793726828,7.40684793726828,7.40684793726828,7.40684793726828,106.81974867530373,30.8618664052845,30.8618664052845,30.8618664052845,30.8618664052845,50.0,147.8231999019817,249.52479862774362,162.07769072304288
217,18.015081929760655,18.015081929760655,62.78278618301224,0.0,7.2361966314255675,105.37704824401632,252.12360376716867,252.12360376716867,30.15081929760653,105.37704824401632,18.015081929760655,45.82924533236192,45.82924533236192,18.015081929760655,45.82924533236192,45.82924533236192,62.78278618301224,62.78278618301224,133.4826217523409,133.4826217523409,7.2361966314255675,7.2361966314255675,7.2361966314255675,7.2361966314255675,105.02968758172443,30.15081929760653,30.15081929760653,30.15081929760653,30.15081929760653,50.0,147.55655723660246,245.79180131243427,197.0
